delta,V_clustered_mean,V_clustered_se,V_random_mean,V_random_se,difference,delta_star_count,delta_star_values,dominant_below,dominant_above,always_dominant
0.443,1.1780783680326805,0.031341817330441224,0.9640521522800001,0.01671757589552618,-0.21402621575268044,0,None,,,Clustered
0.444,1.1817170153204886,0.031524220336343896,0.9664128153599998,0.01679599697350025,-0.21530419996048877,0,None,,,Clustered
0.445,1.1853620970928356,0.03170741645547198,0.9687743450000006,0.016874615526018124,-0.21658775209283498,0,None,,,Clustered
0.446,1.1890136324645533,0.03189140868578339,0.9711367414400004,0.016953431656988677,-0.21787689102455288,0,None,,,Clustered
0.447,1.192671640618018,0.03207620003864151,0.9735000049199993,0.01703244547038746,-0.21917163569801867,0,None,,,Clustered
0.448,1.1963361408034292,0.03226179353887897,0.9758641356800006,0.017111657070256678,-0.22047200512342857,0,None,,,Clustered
0.449,1.2000071523390807,0.03244819222486159,0.9782291339600004,0.017191066560705088,-0.2217780183790803,0,None,,,Clustered
0.45,1.203684694611645,0.03263539914855294,0.9805949999999991,0.017270674045908003,-0.22308969461164596,0,None,,,Clustered
0.451,1.207368787076459,0.03282341737557903,0.9829617340400005,0.01735047963010709,-0.22440705303645836,0,None,,,Clustered
0.452,1.2110594492577962,0.0330122499852935,0.9853293363200004,0.017430483417610436,-0.22573011293779577,0,None,,,Clustered
0.453,1.2147567007491602,0.03320190007084324,0.9876978070799997,0.017510685512792504,-0.22705889366916054,0,None,,,Clustered
0.454,1.2184605612135673,0.03339237073923405,0.9900671465600007,0.01759108602009388,-0.22839341465356655,0,None,,,Clustered
0.455,1.2221710503838286,0.033583665111397126,0.9924373549999992,0.017671685044021473,-0.22973369538382937,0,None,,,Clustered
0.456,1.2258881880628458,0.03377578632225554,0.9948084326399999,0.01775248268914824,-0.23107975542284598,0,None,,,Clustered
0.457,1.2296119941238923,0.033968737520791326,0.9971803797200007,0.017833479060113202,-0.2324316144038916,0,None,,,Clustered
0.458,1.2333424885109074,0.03416252187011286,0.9995531964799992,0.017914674261621452,-0.23378929203090826,0,None,,,Clustered
0.459,1.2370796912387925,0.03435714254752254,1.0019268831599997,0.01799606839844394,-0.2351528080787928,0,None,,,Clustered
0.46,1.2408236223936964,0.03455260274458511,1.0043014400000005,0.018077661575417552,-0.23652218239369582,0,None,,,Clustered
0.461,1.2445743021333127,0.034748905667195934,1.0066768672399993,0.01815945389744493,-0.2378974348933134,0,None,,,Clustered
0.462,1.2483317506871805,0.03494605453565022,1.0090531651199999,0.018241445469494542,-0.23927858556718062,0,None,,,Clustered
0.463,1.2520959883569758,0.035144052584712114,1.0114303338800001,0.018323636396600503,-0.24066565447697563,0,None,,,Clustered
0.464,1.255867035516809,0.03534290306368452,1.0138083737599994,0.018406026783862498,-0.24205866175680946,0,None,,,Clustered
0.465,1.2596449126135345,0.035542609236479235,1.016187285,0.018488616736445914,-0.2434576276135345,0,None,,,Clustered
0.466,1.2634296401670404,0.03574317438168734,1.01856706784,0.01857140635958154,-0.24486257232704034,0,None,,,Clustered
0.467,1.2672212387705593,0.03594460179265032,1.0209477225199999,0.018654395758565596,-0.24627351625055938,0,None,,,Clustered
0.468,1.2710197290909695,0.0361468947775312,1.02332924928,0.018737585038759726,-0.2476904798109696,0,None,,,Clustered
0.46900000000000003,1.2748251318691006,0.03635005665938637,1.0257116483600004,0.018820974305590887,-0.24911348350910023,0,None,,,Clustered
0.47000000000000003,1.2786374679200414,0.03655409077623779,1.0280949199999998,0.01890456366455126,-0.2505425479200416,0,None,,,Clustered
0.47100000000000003,1.2824567581334494,0.03675900048114544,1.03047906444,0.018988353221198243,-0.25197769369344947,0,None,,,Clustered
0.47200000000000003,1.2862830234738567,0.03696478914228043,1.0328640819200006,0.01907234308115437,-0.25341894155385614,0,None,,,Clustered
0.47300000000000003,1.2901162849809853,0.037171460142998325,1.0352499726799993,0.019156533350107148,-0.254866312300986,0,None,,,Clustered
0.47400000000000003,1.2939565637700619,0.03737901688191307,1.0376367369600006,0.01924092413380927,-0.25631982681006127,0,None,,,Clustered
0.47500000000000003,1.297803881032123,0.0375874627729712,1.0400243750000002,0.01932551553807814,-0.25777950603212285,0,None,,,Clustered
0.47600000000000003,1.3016582580343405,0.03779680124552651,1.04241288704,0.019410307668796273,-0.25924537099434053,0,None,,,Clustered
0.47700000000000004,1.305519716120335,0.03800703574441536,1.0448022733200002,0.019495300631910826,-0.2607174428003347,0,None,,,Clustered
0.47800000000000004,1.309388276710493,0.038218169730031996,1.0471925340800003,0.019580494533433815,-0.2621957426304926,0,None,,,Clustered
0.47900000000000004,1.313263961302288,0.03843020667840488,1.0495836695599992,0.019665889479441867,-0.2636802917422889,0,None,,,Clustered
0.48,1.3171467914706054,0.03864315008127287,1.05197568,0.019751485576076325,-0.26517111147060546,0,None,,,Clustered
0.481,1.3210367888680614,0.03885700344616238,1.054368565640001,0.01983728292954309,-0.2666682232280604,0,None,,,Clustered
0.482,1.324933975225325,0.03907177029646456,1.056762326719999,0.0199232816461125,-0.26817164850532604,0,None,,,Clustered
0.483,1.3288383723514567,0.03928745417151327,1.0591569634800004,0.020009481832119366,-0.2696814088714563,0,None,,,Clustered
0.484,1.3327500021342216,0.039504058626663285,1.06155247616,0.02009588359396296,-0.27119752597422164,0,None,,,Clustered
0.485,1.3366688865404255,0.03972158723336909,1.0639488649999993,0.02018248703810677,-0.2727200215404262,0,None,,,Clustered
0.486,1.3405950476162467,0.03994004357926411,1.0663461302400008,0.020269292271078623,-0.2742489173762459,0,None,,,Clustered
0.487,1.3445285074875648,0.04015943126824035,1.0687442721199991,0.020356299399470482,-0.2757842353675657,0,None,,,Clustered
0.488,1.348469288360297,0.04037975392052861,1.0711432908799992,0.020443508529938523,-0.27732599748029774,0,None,,,Clustered
0.489,1.3524174125207327,0.04060101517277912,1.0735431867600003,0.02053091976920292,-0.2788742257607324,0,None,,,Clustered
0.49,1.3563729023358697,0.040823218678142696,1.0759439599999996,0.020618533224047924,-0.2804289423358701,0,None,,,Clustered
0.491,1.3603357802537541,0.041046368106352246,1.0783456108399998,0.02070634900132168,-0.2819901694137543,0,None,,,Clustered
0.492,1.3643060688038193,0.04127046714380507,1.080748139520001,0.02079436720793628,-0.2835579292838184,0,None,,,Clustered
0.493,1.36828379059723,0.041495519493645244,1.08315154628,0.020882587950867594,-0.28513224431722994,0,None,,,Clustered
0.494,1.3722689683272202,0.04172152887584685,1.08555583136,0.020971011337155322,-0.28671313696722023,0,None,,,Clustered
0.495,1.3762616247694441,0.041948499027297526,1.0879609950000002,0.021059637473902815,-0.28830062976944393,0,None,,,Clustered
0.496,1.3802617827823216,0.04217643370188257,1.0903670374399999,0.02114846646827711,-0.28989474534232174,0,None,,,Clustered
0.497,1.3842694653073802,0.0424053366705696,1.0927739589199994,0.021237498427508758,-0.29149550638738075,0,None,,,Clustered
0.498,1.3882846953696142,0.04263521172149353,1.09518175968,0.021326733458891942,-0.2931029356896142,0,None,,,Clustered
0.499,1.3923074960778306,0.0428660626600424,1.0975904399599994,0.02141617166978422,-0.29471705611783117,0,None,,,Clustered
0.5,1.396337890625,0.04309789330894339,1.1,0.021505813167606563,-0.2963378906249998,0,None,,,Clustered
0.501,1.400375902288617,0.0433307075083496,1.10241044004,0.021595658059843332,-0.297965462248617,0,None,,,Clustered
0.502,1.4044215544310552,0.04356450911592723,1.1048217603199992,0.02168570645404209,-0.299599794111056,0,None,,,Clustered
0.503,1.4084748704999215,0.04379930200694324,1.10723396108,0.021775958457813688,-0.30124090941992154,0,None,,,Clustered
0.504,1.412535874028418,0.04403509007435387,1.1096470425600007,0.021866414178832092,-0.3028888314684173,0,None,,,Clustered
0.505,1.4166045886357068,0.044271877228893135,1.1120610050000002,0.021957073724834384,-0.30454358363570666,0,None,,,Clustered
0.506,1.4206810380272668,0.04450966739916258,1.1144758486400004,0.02204793720362062,-0.3062051893872664,0,None,,,Clustered
0.507,1.4247652459952653,0.044748464531720836,1.1168915737200005,0.022139004723053936,-0.30787367227526485,0,None,,,Clustered
0.508,1.4288572364189196,0.04498827259117434,1.1193081804799998,0.022230276391060264,-0.3095490559389198,0,None,,,Clustered
0.509,1.4329570332648642,0.04522909556026832,1.1217256691600006,0.022321752315628465,-0.31123136410486363,0,None,,,Clustered
0.51,1.4370646605875277,0.045470937439978376,1.1241440400000005,0.02241343260481017,-0.31292062058752723,0,None,,,Clustered
0.511,1.4411801425294999,0.04571380224960263,1.1265632932399996,0.022505317366719742,-0.3146168492895003,0,None,,,Clustered
0.512,1.4453035033219013,0.045957694026854505,1.1289834291200007,0.022597406709534192,-0.31632007420190056,0,None,,,Clustered
0.513,1.449434767284767,0.046202616827956074,1.1314044478800012,0.022689700741493152,-0.3180303194047658,0,None,,,Clustered
0.514,1.4535739588274197,0.04644857472773184,1.133826349759999,0.022782199570898817,-0.3197476090674207,0,None,,,Clustered
0.515,1.4577211024488455,0.04669557181970341,1.1362491350000006,0.022874903306115805,-0.3214719674488449,0,None,,,Clustered
0.516,1.4618762227380784,0.04694361221618441,1.1386728038399996,0.022967812055571253,-0.3232034188980788,0,None,,,Clustered
0.517,1.466039344374585,0.04719270004837623,1.1410973565199993,0.0230609259277546,-0.3249419878545856,0,None,,,Clustered
0.518,1.4702104921286396,0.04744283946646433,1.143522793280001,0.02315424503121757,-0.3266876988486387,0,None,,,Clustered
0.519,1.474389690861718,0.04769403463971508,1.1459491143599991,0.023247769474574225,-0.3284405765017189,0,None,,,Clustered
0.52,1.4785769655268888,0.04794628975657323,1.14837632,0.02334149936650069,-0.3302006455268889,0,None,,,Clustered
0.521,1.4827723411691864,0.04819960902476006,1.1508044104400006,0.023435434815735293,-0.33196793072918584,0,None,,,Clustered
0.522,1.4869758429260234,0.04845399667137219,1.1532333859199995,0.023529575931078392,-0.3337424570060239,0,None,,,Clustered
0.523,1.4911874960275728,0.04870945694298076,1.15566324668,0.023623922821392397,-0.33552424934757274,0,None,,,Clustered
0.524,1.4954073257971578,0.048965994105731485,1.1580939929600005,0.02371847559560157,-0.33731333283715736,0,None,,,Clustered
0.525,1.4996353576516637,0.04922361244544538,1.1605256249999996,0.0238132343626921,-0.3391097326516641,0,None,,,Clustered
0.526,1.5038716171019262,0.04948231626771983,1.16295814304,0.023908199231712023,-0.3409134740619262,0,None,,,Clustered
0.527,1.5081161297531331,0.04974210989803071,1.1653915473200007,0.0240033703117711,-0.3427245824331324,0,None,,,Clustered
0.528,1.5123689213052283,0.05000299768183471,1.1678258380799993,0.0240987477120408,-0.344543083225229,0,None,,,Clustered
0.529,1.516630017553324,0.05026498398467282,1.1702610155599995,0.02419433154175422,-0.34636900199332454,0,None,,,Clustered
0.53,1.5208994443880912,0.0505280731922739,1.1726970800000003,0.024290121910206058,-0.34820236438809093,0,None,,,Clustered
0.531,1.5251772277961826,0.05079226971065956,1.1751340316399996,0.02438611892675252,-0.35004319615618296,0,None,,,Clustered
0.532,1.529463393860636,0.05105757796624902,1.1775718707199998,0.02448232270081129,-0.3518915231406361,0,None,,,Clustered
0.533,1.5337579687612917,0.05132400240596532,1.1800105974800004,0.02457873334186139,-0.3537473712812913,0,None,,,Clustered
0.534,1.5380609787751964,0.051591547497341655,1.1824502121599993,0.02467535095944328,-0.3556107666151971,0,None,,,Clustered
0.535,1.5423724502770333,0.05186021772862892,1.1848907150000003,0.024772175663158615,-0.357481735277033,0,None,,,Clustered
0.536,1.5466924097395336,0.05213001760890329,1.1873321062400006,0.024869207562670293,-0.35936030349953296,0,None,,,Clustered
0.537,1.5510208837338915,0.05240095166817517,1.18977438612,0.024966446767702412,-0.3612464976138914,0,None,,,Clustered
0.538,1.555357898930195,0.0526730244574986,1.19221755488,0.025063893388040076,-0.363140344050195,0,None,,,Clustered
0.539,1.559703482097852,0.05294624054908108,1.1946616127600012,0.025161547533529532,-0.36504186933785077,0,None,,,Clustered
0.54,1.5640576601060001,0.05322060453639455,1.1971065599999995,0.02525940931407797,-0.3669511001060006,0,None,,,Clustered
0.541,1.5684204599239573,0.053496121034286914,1.1995523968400008,0.025357478839653416,-0.3688680630839565,0,None,,,Clustered
0.542,1.572791908621637,0.0537727946790942,1.2019991235200005,0.02545575622028493,-0.3707927851016366,0,None,,,Clustered
0.543,1.5771720333699835,0.054050630128753635,1.2044467402799992,0.025554241566062223,-0.37272529308998426,0,None,,,Clustered
0.544,1.58156086144141,0.05432963206291734,1.20689524736,0.02565293498713577,-0.37466561408140997,0,None,,,Clustered
0.545,1.585958420210234,0.054609805183066774,1.2093446450000014,0.025751836593716795,-0.37661377521023254,0,None,,,Clustered
0.546,1.5903647371531082,0.054891154212628065,1.2117949334399993,0.02585094649607714,-0.3785698037131089,0,None,,,Clustered
0.547,1.594779839849476,0.05517368389708787,1.2142461129200002,0.025950264804549057,-0.38053372692947574,0,None,,,Clustered
0.548,1.5992037559820043,0.05545739900411026,1.2166981836800013,0.02604979162952552,-0.382505572302003,0,None,,,Clustered
0.549,1.6036365133370218,0.055742304323654124,1.2191511459599993,0.026149527081459803,-0.38448536737702255,0,None,,,Clustered
0.55,1.6080781398049848,0.056028404668091634,1.221605000000001,0.02624947127086562,-0.3864731398049839,0,None,,,Clustered
0.551,1.6125286633809122,0.05631570487232723,1.224059746039999,0.026349624308317,-0.38846891734091327,0,None,,,Clustered
0.552,1.6169881121648375,0.05660420979391752,1.2265153843199996,0.02644998630444818,-0.3904727278448379,0,None,,,Clustered
0.553,1.6214565143622668,0.056893924313192026,1.2289719150800007,0.026550557369953685,-0.3924845992822661,0,None,,,Clustered
0.554,1.6259338982846356,0.057184853333374676,1.231429338559999,0.026651337615588144,-0.3945045597246366,0,None,,,Clustered
0.555,1.6304202923497573,0.05747700178070592,1.2338876549999998,0.02675232715216625,-0.3965326373497575,0,None,,,Clustered
0.556,1.634915725082295,0.05777037460456625,1.2363468646400004,0.02685352609056284,-0.39856886044229456,0,None,,,Clustered
0.557,1.639420225114218,0.05806497677759977,1.2388069677199998,0.026954934541712546,-0.40061325739421827,0,None,,,Clustered
0.558,1.6439338211852583,0.05836081329583918,1.2412679644799995,0.027056552616610094,-0.4026658567052588,0,None,,,Clustered
0.559,1.6484565421433957,0.05865788917883132,1.2437298551600007,0.027158380426309862,-0.404726686983395,0,None,,,Clustered
0.56,1.6529884169453106,0.058956209469763744,1.2461926399999992,0.02726041808192621,-0.40679577694531144,0,None,,,Clustered
0.561,1.6575294746568572,0.05925577923559196,1.2486563192399998,0.027362665694633057,-0.4088731554168574,0,None,,,Clustered
0.562,1.6620797444535458,0.0595566035671676,1.2511208931200009,0.027465123375664122,-0.41095885133354493,0,None,,,Clustered
0.5630000000000001,1.66663925562101,0.059858687579367596,1.2535863618799992,0.027567791236312745,-0.41305289374101073,0,None,,,Clustered
0.5640000000000001,1.6712080375554839,0.060162036411223946,1.2560527257599998,0.027670669387931748,-0.41515531179548404,0,None,,,Clustered
0.5650000000000001,1.6757861197642887,0.06046665522605471,1.2585199850000006,0.027773757941933406,-0.4172661347642881,0,None,,,Clustered
0.5660000000000001,1.680373531866312,0.06077254921159554,1.2609881398399998,0.027877057009789544,-0.4193853920263122,0,None,,,Clustered
0.5670000000000001,1.684970303592488,0.06107972358013241,1.2634571905200003,0.02798056670303138,-0.4215131130724876,0,None,,,Clustered
0.5680000000000001,1.6895764647862908,0.06138818356863514,1.265927137280001,0.028084287133249335,-0.4236493275062898,0,None,,,Clustered
0.5690000000000001,1.6941920454042236,0.061697934438891676,1.2683979803599998,0.028188218412093156,-0.4257940650442238,0,None,,,Clustered
0.5700000000000001,1.6988170755163015,0.06200898147764357,1.2708697200000003,0.02829236065127178,-0.42794735551630114,0,None,,,Clustered
0.5710000000000001,1.7034515853065593,0.06232132999672221,1.2733423564400008,0.028396713962553333,-0.43010922886655845,0,None,,,Clustered
0.5720000000000001,1.708095605073538,0.062634985333186,1.2758158899199996,0.028501278457764977,-0.43227971515353847,0,None,,,Clustered
0.5730000000000001,1.7127491652307825,0.06294995284945856,1.2782903206800003,0.028606054248792916,-0.4344588445507822,0,None,,,Clustered
0.5740000000000001,1.7174122963073537,0.06326623793346783,1.2807656489600012,0.028711041447582297,-0.4366466473473525,0,None,,,Clustered
0.5750000000000001,1.7220850289483196,0.06358384599878607,1.2832418749999999,0.02881624016613723,-0.43884315394831974,0,None,,,Clustered
0.5760000000000001,1.7267673939152661,0.06390278248477103,1.2857189990400002,0.028921650516520625,-0.4410483948752659,0,None,,,Clustered
0.577,1.731459422086808,0.06422305285670776,1.2881970213199994,0.029027272610854225,-0.4432624007668087,0,None,,,Clustered
0.578,1.7361611444591003,0.06454466260595182,1.29067594208,0.029133106561318456,-0.4454852023791003,0,None,,,Clustered
0.579,1.7408725921463404,0.0648676172500731,1.2931557615600002,0.02923915248015251,-0.44771683058634015,0,None,,,Clustered
0.58,1.7455937963813006,0.06519192233300102,1.295636479999999,0.029345410479654072,-0.44995731638130154,0,None,,,Clustered
0.581,1.7503247885158328,0.06551758342517026,1.2981180976399995,0.02945188067217952,-0.4522066908758333,0,None,,,Clustered
0.582,1.7550656000213964,0.06584460612366796,1.3006006147200009,0.02955856317014365,-0.45446498530139556,0,None,,,Clustered
0.583,1.7598162624895772,0.06617299605238176,1.3030840314799985,0.029665458086019714,-0.4567322310095787,0,None,,,Clustered
0.584,1.7645768076326203,0.06650275886214889,1.30556834816,0.02977256553233935,-0.45900845947262026,0,None,,,Clustered
0.585,1.7693472672839459,0.0668339002309062,1.308053565000001,0.02987988562169254,-0.46129370228394495,0,None,,,Clustered
0.586,1.7741276733986902,0.06716642586384143,1.3105396822399993,0.029987418466727513,-0.46358799115869087,0,None,,,Clustered
0.587,1.778918058054241,0.06750034149354552,1.3130267001199996,0.030095164180150707,-0.4658913579342414,0,None,,,Clustered
0.588,1.7837184534507586,0.06783565288016576,1.31551461888,0.030203122874726773,-0.46820383457075865,0,None,,,Clustered
0.589,1.7885288919117308,0.06817236581156037,1.3180034387599988,0.030311294663278344,-0.470525453151732,0,None,,,Clustered
0.59,1.7933494058845088,0.06851048610345387,1.3204931600000003,0.030419679658686204,-0.4728562458845085,0,None,,,Clustered
0.591,1.7981800279408404,0.06885001959959369,1.3229837828400006,0.030528277973889063,-0.4751962451008398,0,None,,,Clustered
0.592,1.803020790777432,0.06919097217190799,1.3254753075199992,0.030637089721883577,-0.47754548325743285,0,None,,,Clustered
0.593,1.8078717272164908,0.06953334972066427,1.3279677342800005,0.03074611501572416,-0.47990399293649033,0,None,,,Clustered
0.594,1.8127328702062697,0.06987715817462951,1.3304610633600005,0.030855353968523208,-0.48227180684626925,0,None,,,Clustered
0.595,1.817604252821634,0.07022240349123123,1.332955294999999,0.030964806693450735,-0.4846489578216351,0,None,,,Clustered
0.596,1.8224859082646068,0.07056909165671958,1.3354504294399994,0.031074473303734505,-0.4870354788246074,0,None,,,Clustered
0.597,1.8273778698649386,0.07091722868633091,1.3379464669200007,0.031184353912659866,-0.4894314029449378,0,None,,,Clustered
0.598,1.832280171080657,0.07126682062445218,1.3404434076799996,0.031294448633569796,-0.4918367634006575,0,None,,,Clustered
0.599,1.8371928454986444,0.07161787354478683,1.34294125196,0.03140475757986473,-0.49425159353864445,0,None,,,Clustered
0.6,1.8421159268352012,0.07197039355052168,1.3454400000000009,0.03151528086500261,-0.49667592683520034,0,None,,,Clustered
0.601,1.8470494489366056,0.07232438677449489,1.347939652039999,0.03162601860249879,-0.4991097968966065,0,None,,,Clustered
0.602,1.8519934457797067,0.07267985937936562,1.3504402083199998,0.03173697090592595,-0.5015532374597069,0,None,,,Clustered
0.603,1.856947951472486,0.0730368175577842,1.3529416690800011,0.03184813788891398,-0.5040062823924849,0,None,,,Clustered
0.604,1.861913000254634,0.07339526753256415,1.3554440345599996,0.03195951966515017,-0.5064689656946344,0,None,,,Clustered
0.605,1.8668886264981432,0.07375521555685521,1.3579473050000002,0.032071116348378836,-0.5089413214981431,0,None,,,Clustered
0.606,1.8718748647078884,0.07411666791431738,1.3604514806400012,0.03218292805240146,-0.5114233840678872,0,None,,,Clustered
0.607,1.8768717495221983,0.07447963091929675,1.362956561719999,0.03229495489107659,-0.5139151878021992,0,None,,,Clustered
0.608,1.8818793157134737,0.07484411091700213,1.3654625484800003,0.032407196978319765,-0.5164167672334734,0,None,,,Clustered
0.609,1.8868975981887588,0.07521011428368317,1.3679694411600014,0.03251965442810347,-0.5189281570287574,0,None,,,Clustered
0.61,1.891926631990336,0.07557764742680961,1.3704772399999996,0.03263232735445708,-0.5214493919903365,0,None,,,Clustered
0.611,1.8969664522963408,0.07594671678525224,1.3729859452399997,0.0327452158714668,-0.523980507056341,0,None,,,Clustered
0.612,1.9020170944213493,0.07631732882946467,1.375495557119999,0.032858320093275585,-0.5265215373013503,0,None,,,Clustered
0.613,1.9070785938169827,0.0766894900616667,1.3780060758799992,0.03297164013408314,-0.5290725179369835,0,None,,,Clustered
0.614,1.9121509860725223,0.07706320701602902,1.3805175017600002,0.033085176108145826,-0.5316334843125221,0,None,,,Clustered
0.615,1.9172343069155153,0.07743848625885931,1.3830298349999992,0.03319892812977655,-0.5342044719155161,0,None,,,Clustered
0.616,1.9223285922123794,0.07781533438878946,1.3855430758399994,0.03331289631334483,-0.53678551637238,0,None,,,Clustered
0.617,1.9274338779690376,0.07819375803696435,1.38805722452,0.03342708077327664,-0.5393766534490376,0,None,,,Clustered
0.618,1.9325502003315207,0.07857376386723208,1.3905722812799997,0.03354148162405441,-0.541977919051521,0,None,,,Clustered
0.619,1.9376775955865893,0.07895535857633534,1.3930882463599996,0.03365609898021694,-0.5445893492265896,0,None,,,Clustered
0.62,1.9428161001623712,0.07933854889410466,1.3956051200000001,0.03377093295635924,-0.547210980162371,0,None,,,Clustered
0.621,1.9479657506289823,0.07972334158365245,1.3981229024399995,0.033885983667132816,-0.5498428481889828,0,None,,,Clustered
0.622,1.9531265836991478,0.08010974344156889,1.4006415939200003,0.034001251227245115,-0.5524849897791475,0,None,,,Clustered
0.623,1.958298636228853,0.08049776129811934,1.4031611946800004,0.03411673575145991,-0.5551374415488526,0,None,,,Clustered
0.624,1.963481945217972,0.08088740201744282,1.4056817049600001,0.034232437354596995,-0.5578002402579718,0,None,,,Clustered
0.625,1.968676547810901,0.08127867249775243,1.408203125,0.0343483561515322,-0.560473422810901,0,None,,,Clustered
0.626,1.9738824812972162,0.08167157967153671,1.4107254550400001,0.03446449225719737,-0.5631570262572161,0,None,,,Clustered
0.627,1.9790997831123096,0.08206613050576313,1.4132486953199999,0.03458084578658019,-0.5658510877923097,0,None,,,Clustered
0.628,1.9843284908380383,0.08246233200208238,1.4157728460800003,0.034697416854724335,-0.568555644758038,0,None,,,Clustered
0.629,1.9895686422033798,0.08286019119703497,1.41829790756,0.03481420557672914,-0.5712707346433799,0,None,,,Clustered
0.63,1.9948202750850954,0.08325971516225879,1.4208238800000002,0.03493121206774984,-0.5739963950850953,0,None,,,Clustered
0.631,2.0000834275083674,0.08366091100469816,1.4233507636400007,0.03504843644299723,-0.5767326638683667,0,None,,,Clustered
0.632,2.0053581376474816,0.08406378586681508,1.4258785587200002,0.03516587881773787,-0.5794795789274814,0,None,,,Clustered
0.633,2.01064444382649,0.08446834692680139,1.42840726548,0.035283539307293776,-0.5822371783464899,0,None,,,Clustered
0.634,2.0159423845198625,0.08487460139879278,1.4309368841600003,0.035401418027042615,-0.5850055003598622,0,None,,,Clustered
0.635,2.0212519983531805,0.0852825565330846,1.4334674150000006,0.035519515092417395,-0.5877845833531798,0,None,,,Clustered
0.636,2.0265733241037993,0.08569221961634878,1.4359988582399998,0.03563783061890666,-0.5905744658637995,0,None,,,Clustered
0.637,2.031906400701523,0.08610359797185298,1.4385312141200004,0.03575636472205431,-0.5933751865815224,0,None,,,Clustered
0.638,2.0372512672292946,0.08651669895968095,1.4410644828800008,0.035875117517459365,-0.5961867843492938,0,None,,,Clustered
0.639,2.042607962923883,0.08693152997695472,1.44359866476,0.03599408912077631,-0.599009298163883,0,None,,,Clustered
0.64,2.047976527176554,0.08734809845805853,1.4461337600000002,0.036113279647714734,-0.601842767176554,0,None,,,Clustered
0.641,2.0533569995337793,0.08776641187486424,1.4486697688399988,0.03623268921403938,-0.6046872306937805,0,None,,,Clustered
0.642,2.058749419697925,0.0881864777369586,1.4512066915200006,0.03635231793556994,-0.6075427281779244,0,None,,,Clustered
0.643,2.064153827527943,0.08860830359187222,1.453744528280001,0.03647216592818141,-0.6104092992479422,0,None,,,Clustered
0.644,2.0695702630400854,0.08903189702531035,1.4562832793599991,0.0365922333078034,-0.6132869836800863,0,None,,,Clustered
0.645,2.0749987664085983,0.08945726566138511,1.458822945,0.03671252019042076,-0.6161758214085982,0,None,,,Clustered
0.646,2.0804393779664307,0.08988441716284978,1.4613635254400008,0.03683302669207297,-0.6190758525264299,0,None,,,Clustered
0.647,2.0858921382059528,0.09031335923133496,1.463905020919999,0.036953752928854396,-0.6219871172859537,0,None,,,Clustered
0.648,2.0913570877796688,0.09074409960758613,1.4664474316800005,0.037074699016914174,-0.6249096560996683,0,None,,,Clustered
0.649,2.0968342675009244,0.09117664607170317,1.4689907579600006,0.03719586507245607,-0.6278435095409238,0,None,,,Clustered
0.65,2.102323718344647,0.09161100644338199,1.4715349999999985,0.03731725121173853,-0.6307887183446486,0,None,,,Clustered
0.651,2.107825481448062,0.0920471885821577,1.4740801580400003,0.037438857551074484,-0.6337453234080617,0,None,,,Clustered
0.652,2.113339598111408,0.0924852003876495,1.4766262323200008,0.03756068420683154,-0.636713365791407,0,None,,,Clustered
0.653,2.118866109798697,0.09292504979980812,1.4791732230799988,0.037682731295431655,-0.6396928867186982,0,None,,,Clustered
0.654,2.124405058138433,0.0933667447991641,1.4817211305600007,0.03780499893335122,-0.6426839275784324,0,None,,,Clustered
0.655,2.1299564849243446,0.09381029340707912,1.4842699550000007,0.03792748723712092,-0.6456865299243439,0,None,,,Clustered
0.656,2.1355204321161505,0.09425570368599838,1.4868196966399991,0.03805019632332595,-0.6487007354761514,0,None,,,Clustered
0.657,2.1410969418402823,0.09470298373970507,1.4893703557199995,0.03817312630860553,-0.6517265861202828,0,None,,,Clustered
0.658,2.1466860563906547,0.09515214171357751,1.491921932480001,0.03829627730965314,-0.6547641239106536,0,None,,,Clustered
0.659,2.1522878182294,0.0956031857948471,1.494474427159999,0.03841964944321648,-0.6578133910694011,0,None,,,Clustered
0.66,2.157902269987647,0.09605612421285935,1.4970278399999994,0.03854324282609713,-0.6608744299876474,0,None,,,Clustered
0.661,2.1635294544662638,0.09651096523933604,1.4995821712400013,0.03866705757515091,-0.6639472832262625,0,None,,,Clustered
0.662,2.1691694146366287,0.09696771718864008,1.5021374211199991,0.0387910938072875,-0.6670319935166296,0,None,,,Clustered
0.663,2.1748221936414005,0.09742638841804205,1.5046935898799996,0.03891535163947045,-0.6701286037614009,0,None,,,Clustered
0.664,2.1804878347952985,0.09788698732798873,1.507250677760001,0.03903983118871734,-0.6732371570352975,0,None,,,Clustered
0.665,2.1861663815858545,0.09834952236237403,1.5098086849999992,0.03916453257209933,-0.6763576965858553,0,None,,,Clustered
0.666,2.1918578776742184,0.09881400200881185,1.5123676118399998,0.039289455906741474,-0.6794902658342186,0,None,,,Clustered
0.667,2.197562366895932,0.09928043479891077,1.5149274585200017,0.03941460130982252,-0.6826349083759302,0,None,,,Clustered
0.668,2.2032798932617057,0.09974882930855154,1.5174882252799993,0.03953996889857483,-0.6857916679817064,0,None,,,Clustered
0.669,2.2090105009582275,0.10021919415816596,1.52004991236,0.039665558790284286,-0.6889605885982275,0,None,,,Clustered
0.67,2.2147542343489475,0.10069153801301849,1.5226125200000014,0.039791371102290425,-0.6921417143489461,0,None,,,Clustered
0.671,2.2205111379748725,0.10116586958348969,1.5251760484399994,0.03991740595198613,-0.6953350895348731,0,None,,,Clustered
